@relation 'pca.df'
@attribute 'PC1' numeric
@attribute 'PC2' numeric
@attribute 'PC3' numeric
@attribute 'PC4' numeric
@attribute 'PC5' numeric
@attribute 'PC6' numeric
@attribute 'PC7' numeric
@attribute 'PC8' numeric
@attribute 'PC9' numeric
@attribute 'PC10' numeric
@attribute 'PC11' numeric
@attribute 'PC12' numeric
@attribute 'PC13' numeric
@attribute 'Class' {'1','2','3'}
@data
2.01849696234686,-1.20035654339005,-0.668559471898416,0.483530890592045,-1.02340571279698,0.923670266420209,0.164163639461846,-0.149538756063379,0.217848975917247,-0.538231672447689,-0.172011367112974,0.128492661400336,-0.173951961252657,"1"
2.17391755714732,-1.76828613222871,-0.606214658591032,0.212048689210483,-0.433197201143556,1.12085028306176,0.628984881376068,0.00986621740038295,-0.239908455626782,-0.32069674477591,0.0383375574910254,0.193198974534907,-0.174549806808961,"1"
-0.98801698745617,3.58253254111257,-1.80446272304017,-0.89262333454608,-0.908667351341938,0.935553025342497,-0.34018655105128,-0.773836634913397,-0.856539715283639,0.372020226671579,-0.396886209874415,0.0348785684823115,-0.087362538357691,"1"
-2.81554997275889,-1.56568959616154,-1.63727286944039,-0.96905391847721,-1.09828817294639,-0.583364814308786,1.08700131975991,0.176523270286612,0.23146462119983,-0.132523201899231,0.00848694348568088,-0.198827286668211,-0.246401243946114,"1"
-3.34521664929809,-1.96693096705487,-3.26806674634337,-0.278490547835234,-2.9233281550232,-0.815853445437136,1.06777849710538,0.158671897727553,-0.209589187382085,1.10089370635224,-0.25375216259657,-0.153226255209149,0.447404942189795,"1"
1.21530931815953,1.77374654308917,-2.39480779415936,-0.902398301854289,-0.25195268821891,-0.690888004695269,-0.37902270958183,1.18881371000792,0.642328121940944,-0.0729082992205307,-0.0774188676436054,0.1136803315003,0.0736991227320455,"1"
1.40738344076345,1.74573493292361,-1.82364915938346,-1.09481688631209,0.297037178851057,-0.701460286908586,-0.185848869467244,1.2309316471954,0.346763365161739,-0.146485365780033,0.116257677610401,0.196379351133129,-0.0108797203535352,"1"
0.585638882938016,-0.561905475897442,-2.83348613160299,0.983856048732784,-0.316310592758974,-0.311959362362978,0.260049696094508,-0.853477891987516,0.304631494749773,0.578837178183483,0.270785096170506,-0.105530265896123,0.0635207297715814,"1"
0.787938707726237,0.552977500833791,-1.35344178401461,1.02685073947607,-0.0963547022022032,-0.786605848904709,-0.24379692797621,-1.07060588787769,0.519426362354417,0.0284368211611287,0.2670819140322,-0.0488126342140653,-0.100670420732608,"1"
-1.11786361398818,1.77889765042652,0.315432015902379,3.24820386149081,1.04597672721647,0.799204075512612,1.1315702905662,1.11468016273276,0.374983673151288,0.0365720661298922,-0.313367375004642,-0.421982563495503,-0.0543449498510558,"2"
-2.07264084375707,-1.19871248004725,0.133021505387638,-0.161546566861679,0.606820058479428,0.290128000719859,-1.14920326338611,0.305831115772855,0.0652961038770788,-0.581940335798711,-0.0499755446444987,-0.267097029443003,0.161799230983616,"2"
-2.05747529498725,0.155242981688895,1.69972129003754,-0.455917494824249,-0.288529424684659,1.55762850599618,0.424380587360379,-0.0890089504712331,0.654818316894632,0.247639800578114,0.232079852470472,0.354881804699991,0.035574087546396,"2"
-2.47795674683781,0.00308769054620855,-0.300112238735888,0.319375660596023,1.66583456950826,0.279909610486617,-1.25935799545754,-0.533726022214361,-0.263898738068094,-0.0830060485599339,-0.0265524792778255,0.187857482140187,0.121600545248363,"2"
1.03427719540968,-3.00482712817643,1.47655801466721,0.596538312175755,0.424992064385358,-0.140522855922101,-1.14087480757854,0.96962877304001,-0.31384234885992,0.692247763813584,-0.0414597886073206,-0.0223610455246797,-0.376441132814906,"2"
1.43170667419617,-1.11207598424234,0.163498127292781,0.237315768395881,0.559686261732639,-0.601518151104932,0.475426039048042,-0.414152231961009,0.125055528876368,-0.29091477162834,-0.460341686278253,-0.00265150461770214,0.164199957320559,"2"
2.05290055166878,0.691974996321657,0.968786445144454,-0.876606405227584,-0.95567581486147,0.810939876782037,-0.12232486905092,0.0132292878831899,-0.182817199677812,-0.184178006881074,0.334078436633519,-0.317874257452708,0.029090363683365,"2"
2.25144113790817,0.749823761757197,1.82428015319743,-0.990968270598715,-0.687957535144816,0.560458995006173,-0.127764046879216,0.0396492807323939,-0.449866959186207,0.245822098107678,0.242552723633169,-0.294399022461984,0.252814687140072,"2"
2.5173934344114,-0.55352468166382,1.76795023866105,0.254135041586222,-0.369338023432854,0.20665874234035,-0.133429868084279,-0.197435531268228,-0.111003515533879,0.0690071675312254,-0.422891775365514,0.165628340037772,0.205960622552217,"2"
2.36685189523276,-1.62589185016153,0.235395749554943,0.0610003836748863,-0.114995865520306,0.933783848040869,0.499042445379312,0.0189151725107597,-0.200553683796955,-0.0865551317952618,-0.143316235617489,0.141739091051078,-0.0349347763046075,"2"
-0.59223364464358,3.2077741501954,-0.959154704586334,-1.52065424453111,0.47086036771513,1.2464866893592,-0.0627426152951028,-0.602916048001326,-0.739336167931909,0.125571173313877,-0.338592273841666,-0.0586644981661878,-0.324219167241255,"2"
-2.08573463492424,0.156962862845824,2.36779785704701,-1.11196120210708,-0.187469184991035,-1.85242749506632,0.512064234946177,-0.0805340346327411,-0.395027961005936,0.00239654426081932,0.0174610464409633,0.0542948153302275,-0.022612029302135,"2"
-2.3248403151293,-0.215637095846359,1.10711429875127,-1.06769814177843,-0.411944592694237,-1.4056386769502,0.620816219136007,-0.0403016244343315,-0.0234118296838907,-0.381145521459434,0.0665021515630008,-0.0315113340410103,-0.256254748096591,"2"
1.56695426970877,1.82261164631037,-1.19983657331201,-1.21242234685736,0.622984228850316,-0.822610340530334,-0.151967609978178,1.2443476721786,0.168133437924667,-0.0508601378316079,0.145475568914532,0.233294597745361,0.0293212290417682,"2"
1.24159813528616,0.555360535041959,0.21673956644675,0.589858752498027,0.958409980909944,-0.96794093483189,-0.110728224167726,-0.979366976127107,0.197068230305968,0.292519577607051,0.271169255411285,-0.0245110146881936,-0.0130750804030968,"2"
1.12006882703071,0.281593841090722,-0.491067129539863,0.58229123663755,0.876170711327415,-0.694874381105971,-0.0336053765840607,-0.938590617773423,0.419887267049123,0.127523196540746,0.27107909182024,-0.0901466150636426,-0.125108593345796,"2"
1.03891848811553,0.327866971440615,-0.75532157322229,0.646123881342752,0.703017147685268,-0.646351583219113,-0.123024659380338,-0.964117309820598,0.615887836375982,0.0104994176880209,0.218812928701327,-0.129992424819021,-0.16684140153459,"2"
-1.02268319794703,1.79165708689304,0.663620517381881,3.16256552290445,1.25053667758853,0.746307539548032,1.14566961332193,1.13111948691752,0.310901095248908,0.112391735428044,-0.326521056664643,-0.419328060694838,-0.0219870501140819,"3"
-2.00940999260874,-1.26564045315234,0.327341663257762,-0.205571819128992,0.733035079206706,0.245315355176551,-1.04590418513438,0.33214189649748,-0.155704824877787,-0.445848178752122,0.0117930098365359,-0.220350728306988,0.212125071751627,"3"
-1.95426020737718,0.190910650408062,2.12820121516077,-0.54588633959259,-0.117699527199115,1.46736008013385,0.362575549075003,-0.0744409741194279,0.68033670495613,0.41553292700752,0.115424227749674,0.317675815561843,0.129355512194644,"3"
-2.02698523134997,-0.00475584358961195,1.65492268163543,-0.576271439653329,-0.120026867636957,1.67867822710216,0.41728378340816,-0.0420886717000088,0.868246030864371,0.262137940636874,0.115018240151005,0.263167887900569,0.028607554375571,"3"
-2.39561378649126,-0.286783248328811,-0.241017620448029,0.166064888325848,1.95457765885119,0.376738625190833,-1.08394466495558,-0.44984908315662,-0.386618920808382,0.0777419569514231,-0.0102668365985094,0.17714816839006,0.156239055800663,"3"
1.04500443033891,-3.57702817628,1.03073914930222,0.460896038879747,0.68654680293164,0.121762467103457,-0.716300080788889,1.10079057490403,-0.662344088953098,0.814410780023483,0.169910959237644,0.0333388398759721,-0.411662482628793,"3"
1.46560447573618,-1.76785824958276,-0.263360464439331,0.0359840439960629,0.90265466253588,-0.295377421246587,0.880686818199368,-0.25662489278482,-0.106951572491304,-0.109468769688518,-0.340291277411587,-0.00321449244846028,0.155073895288902,"3"
2.05963287192509,0.458813128561989,0.784676318237475,-0.978900627313257,-0.820473888255349,0.962653701868197,-0.0584572564853649,0.0709707377588131,-0.0587457482903379,-0.157356908644807,0.274921771789707,-0.38368771144075,0.0159157374590717,"3"
2.27828653208865,0.861317258136742,2.02054037611103,-0.997855259730763,-0.682682668550474,0.49541248143821,-0.233426640307948,0.0208937478604868,-0.347338382595682,0.265436194830965,0.15556307282205,-0.325491114746129,0.283864474736432,"3"
2.53850075017151,-0.979968064552907,1.48825970773942,0.110079136730017,-0.14704019766831,0.417133377407871,0.0877457593831092,-0.0937870866885597,-0.167647235242494,0.191137017050508,-0.402344432958517,0.132776335461729,0.207810357915056,"3"
2.33341066126094,-0.988330878922191,0.651402025954325,0.259150085379741,-0.453471126024147,0.632686712536217,0.105858727347877,-0.134397730797676,0.018500649195776,-0.256027397767971,-0.259684843921484,0.14379637648705,-0.0223189595502025,"3"
-0.623083451029778,3.21937068375724,-1.05527933330288,-1.49616986710982,0.394943954027215,1.25939528778256,-0.104032468747547,-0.610987532879994,-0.658152154270019,0.108122022452498,-0.375474188414297,-0.079597523728841,-0.324800381347009,"3"
-2.05059088387479,0.130533038076157,2.48037296913727,-1.16243743259006,-0.109991166526398,-1.85498748277901,0.488132979011732,-0.0658172436350473,-0.336956946522047,0.0665420037819377,-0.0502194585984656,0.0207513586124916,0.0103590727521066,"3"
-2.1453970457808,-0.081106196728474,1.89202033940214,-1.21727689328008,-0.115370766539096,-1.57280897700026,0.470443841562835,-0.0314219149866722,0.0772741490013383,-0.1616786048427,-0.141323488522901,-0.10124504531229,-0.121515782318975,"3"
-2.26247488709968,-0.207786796633324,1.33598194867357,-1.14363710436884,-0.27511056950455,-1.42425813566835,0.572053051347905,-0.0274671969955224,0.0647911225156214,-0.325955625419275,-0.021566505221795,-0.0748386509496902,-0.224636025693395,"3"
1.5992441435173,1.60750286651056,-1.28349568145169,-1.35123329263111,0.817566229384064,-0.673738868039291,-0.133703752343694,1.30456801387172,0.380735315085108,-0.0196759918571852,0.0268857796971176,0.135135129941993,0.023585143833883,"3"
1.74929285932167,1.81608346276977,-0.50886609181949,-1.38109746693464,0.961894359326085,-0.948863530068219,-0.181743948105672,1.28489896361324,0.120473331040792,0.239025637794373,0.00592216403974799,0.194081580159445,0.175433564542839,"3"
1.27571763578167,0.223200404760278,0.0447544341722103,0.412629065703218,1.2025447195263,-0.759047793382626,-0.0443375693030942,-0.891141285536264,0.419102149196147,0.361159037491955,0.141937079343618,-0.140151857904024,-0.0141785158266413,"3"
1.36257313900657,0.361521521017699,0.504641018815974,0.370288347532919,1.28918491058203,-0.899551425509063,-0.162056320686721,-0.903864722841433,0.459428806463702,0.50133013708299,0.0200464197720427,-0.168630702818492,0.0814271346635503,"3"
